trace_name,chunk_idx,time_rel_sec,probability,packet_rms,cumulative_rms,zne_mean,embedding_delta_norm,p_chunk,threshold,confirm_chunks,trigger_start_chunk,trigger_available_chunk
IWT0160112022202,134,53.36,6.650394e-06,1.384066925147262,9.52851955423572,0.35008278489112854,1.7858581927061603,27,0.55,2,27,28
IWT0160112022202,135,53.86,6.691842e-06,1.441610802294699,9.494228394828719,0.34657973051071167,1.497896763423866,27,0.55,2,27,28
IWT0160112022202,136,54.36,6.2931426e-06,1.4033380019593384,9.460274243389541,0.36676082015037537,5.1113497664323475,27,0.55,2,27,28
IWT0160112022202,137,54.86,6.12883e-06,1.6341687925148296,9.426962013820319,0.3515205383300781,1.9585995459075514,27,0.55,2,27,28
IWT0160112022202,138,55.36,6.6426037e-06,1.4837388985373465,9.393833906330068,0.3485146462917328,4.837739193672872,27,0.55,2,27,28
IWT0160112022202,139,55.86,6.183482e-06,1.5283969993233637,9.361115641039543,0.22771167755126953,5.315611793969829,27,0.55,2,27,28
IWT0160112022202,140,56.36,6.3384246e-06,1.6899242299170174,9.328946749133207,0.350065678358078,2.7745478028241837,27,0.55,2,27,28
IWT0160112022202,141,56.86,6.3335365e-06,1.6688472438333968,9.297095162466576,0.31599530577659607,1.0787449418867177,27,0.55,2,27,28
IWT0160112022202,142,57.36,6.073983e-06,1.6139245074036774,9.265513807085906,0.276432603597641,2.3867931169729015,27,0.55,2,27,28
IWT0160112022202,143,57.86,6.093745e-06,1.3405169114632003,9.23396157580648,0.32366451621055603,1.8826839564125109,27,0.55,2,27,28
IWT0160112022202,144,58.36,6.5453914e-06,1.4067804043170193,9.202806809591308,0.1962423175573349,3.065483871803005,27,0.55,2,27,28
IWT0160112022202,145,58.86,6.2317476e-06,1.2991880888114304,9.171866453818645,0.2516593635082245,1.8899506743229972,27,0.55,2,27,28
IWT0160112022202,146,59.36,6.2324257e-06,1.2444862036115858,9.141192685519098,0.382921040058136,1.6628450036141595,27,0.55,2,27,28
IWT0160112022202,147,59.86,6.260686e-06,1.4628979089623162,9.111051507320456,0.3712022304534912,1.4135202777660616,27,0.55,2,27,28
IWT0160112022202,148,60.36,6.0505918e-06,1.3953744090497275,9.081145555697272,0.2874436676502228,2.4003732088884857,27,0.55,2,27,28
IWT0160112022202,149,60.86,6.267514e-06,1.2278924246045202,9.05137971279027,0.28836554288864136,3.074075410235099,27,0.55,2,27,28
IWT0160112022202,150,61.36,6.2183194e-06,1.3912066712912146,9.022068844609887,0.19449958205223083,0.9087252313494129,27,0.55,2,27,28
IWT0160112022202,151,61.86,6.113174e-06,0.9148272781600146,8.992648156132072,0.3870762288570404,2.7342560458259326,27,0.55,2,27,28
IWT0160112022202,152,62.36,5.9304066e-06,1.1380635056844512,8.963684451687087,0.4049975275993347,1.4546727824197865,27,0.55,2,27,28
IWT0160112022202,153,62.86,6.4079427e-06,1.2233400499998384,8.935078005364009,0.1797875463962555,3.389759088574934,27,0.55,2,27,28
IWT0160112022202,154,63.36,6.015713e-06,0.9884695801499775,8.906562420122913,0.2516323924064636,3.161292801606128,27,0.55,2,27,28
IWT0160112022202,155,63.86,5.950626e-06,1.2313154320980044,8.878517190366534,0.24865981936454773,0.7559953122753434,27,0.55,2,27,28
IWT0160112022202,156,64.36,6.1647643e-06,1.0093722187919891,8.85056310498265,0.2742389738559723,1.6005038666526534,27,0.55,2,27,28
IWT0160112022202,157,64.86,5.713229e-06,0.9326906050167003,8.822822560643814,0.20118393003940582,2.1247097834668796,27,0.55,2,27,28
IWT0160112022202,158,65.36,6.2002114e-06,1.0592306653440333,8.795435223868736,0.43362942337989807,3.749220477701682,27,0.55,2,27,28
IWT0160112022202,159,65.86,5.8269675e-06,1.233802024865427,8.7684489474417,0.2040054351091385,2.3599336826134283,27,0.55,2,27,28
IWT0160112022202,160,66.36,6.021683e-06,1.0393888422829027,8.741559137261305,0.5084517598152161,1.1191664032117634,27,0.55,2,27,28
IWT0160112022202,161,66.86,5.8135734e-06,0.7866818968340712,8.71475643278024,0.3771402835845947,1.3210813462056674,27,0.55,2,27,28
IWT0160112022202,162,67.36,5.9011095e-06,0.856788596026452,8.688242105936576,0.16531281173229218,1.7065089878027169,27,0.55,2,27,28
IWT0160112022202,163,67.86,5.895254e-06,1.050555215125601,8.662101524130783,0.21961629390716553,1.0247620572190297,27,0.55,2,27,28
IWT0160112022202,164,68.36,5.9075396e-06,1.2047029319650984,8.636322088505562,0.13601766526699066,1.069955830852162,27,0.55,2,27,28
IWT0160112022202,165,68.86,5.7901193e-06,1.0915384647779436,8.610686561115823,0.13804246485233307,1.2460851668919595,27,0.55,2,27,28
IWT0160112022202,166,69.36,5.627245e-06,0.8458328633470238,8.585116859889904,0.22128832340240479,1.5128065551487493,27,0.55,2,27,28
IWT0160112022202,167,69.86,5.5180262e-06,0.9105360138765303,8.559816049979192,0.2871515154838562,1.3292538512328882,27,0.55,2,27,28
IWT0160112022202,168,70.36,5.616249e-06,0.8358341620716613,8.534695758188938,0.22920842468738556,1.1046357714147128,27,0.55,2,27,28
IWT0160112022202,169,70.86,5.6480844e-06,0.8155773490883921,8.509786587892824,0.30194008350372314,1.7507703203410174,27,0.55,2,27,28
IWT0160112022202,170,71.36,5.564392e-06,0.8623437576325382,8.485123947758153,0.34159228205680847,1.359997481719075,27,0.55,2,27,28
IWT0160112022202,171,71.86,5.8075616e-06,1.115508519988524,8.460849480815314,0.19979345798492432,1.8071363384705916,27,0.55,2,27,28
IWT0160112022202,172,72.36,6.1911946e-06,1.0006205131544679,8.436703722589787,0.1306670606136322,1.6959177906728433,27,0.55,2,27,28
IWT0160112022202,173,72.86,5.394892e-06,0.7968723285123247,8.412642294089736,0.300692081451416,4.386813101407473,27,0.55,2,27,28
IWT0160112022202,174,73.36,5.533366e-06,0.8975816708609682,8.388846137901158,0.26577118039131165,2.726594924762922,27,0.55,2,27,28
IWT0160112022202,175,73.86,5.789429e-06,0.6900170352173746,8.365141939121482,0.2656431496143341,2.1941568104167457,27,0.55,2,27,28
IWT0160112022202,176,74.36,5.6247345e-06,0.9574222155627302,8.341788545957943,0.21210241317749023,2.149699223325914,27,0.55,2,27,28
IWT0160112022202,177,74.86,5.7093343e-06,0.7514920919813788,8.318514256019727,0.2656658887863159,1.0871152874620964,27,0.55,2,27,28
IWT0160112022202,178,75.36,5.7227553e-06,0.794317918459575,8.295458096014459,0.0958515852689743,1.58059209483998,27,0.55,2,27,28
IWT0160112022202,179,75.86,5.596072e-06,0.6563689143834838,8.272527727101973,0.21858161687850952,2.4021497120021116,27,0.55,2,27,28
IWT0160112022202,180,76.36,5.9127647e-06,0.6608061655551654,8.249790007040897,0.18644985556602478,2.436268743942058,27,0.55,2,27,28
IWT0160112022202,181,76.86,5.746452e-06,0.8681023736802992,8.227346175194386,0.19546106457710266,1.226238581132273,27,0.55,2,27,28
IWT0160112022202,182,77.36,5.5810315e-06,0.6825317823238339,8.204991422117265,0.31203824281692505,1.1385027368971161,27,0.55,2,27,28
IWT0160112022202,183,77.86,5.5692763e-06,0.7705370040325579,8.18286204271147,0.18050876259803772,0.7452579939428653,27,0.55,2,27,28
IWT0160112022202,184,78.36,5.878412e-06,0.8289596699604385,8.16094381027735,0.3450019955635071,3.172899120019404,27,0.55,2,27,28
IWT0160112022202,185,78.86,5.6824624e-06,0.8110984782389992,8.139193507616941,0.34999004006385803,1.278472311472254,27,0.55,2,27,28
IWT0160112022202,186,79.36,5.649911e-06,0.6209966225324342,8.117528809950334,0.38369011878967285,1.4714977656270294,27,0.55,2,27,28
IWT0160112022202,187,79.86,5.7853727e-06,0.707916035196714,8.096075480658845,0.1457488089799881,2.2180439293146463,27,0.55,2,27,28
IWT0160112022202,188,80.36,5.7245347e-06,0.6413848863229031,8.074763663557125,0.1039901077747345,0.5482599841241617,27,0.55,2,27,28
IWT0160112022202,189,80.86,5.3194444e-06,0.5344784789895396,8.053579596826452,0.32590508460998535,3.262766499512608,27,0.55,2,27,28
IWT0160112022202,190,81.36,5.538049e-06,0.6723621843353786,8.032616589776904,0.3088177442550659,2.9424625441159558,27,0.55,2,27,28
IWT0160112022202,191,81.86,5.4520024e-06,0.6121638682554805,8.011792817455675,0.2627106010913849,1.54989002643036,27,0.55,2,27,28
IWT0160112022202,192,82.36,5.617326e-06,0.6021932081083796,7.991127487105398,0.12766294181346893,2.284791370965265,27,0.55,2,27,28
IWT0160112022202,193,82.86,6.147644e-06,0.734586565427549,7.970679675467991,0.15024247765541077,3.8076319354971977,27,0.55,2,27,28
IWT0160112022202,194,83.36,5.379756e-06,0.521207297925011,7.950303380083827,0.265367329120636,3.981403364303707,27,0.55,2,27,28
IWT0160112022202,195,83.86,5.711943e-06,0.5682513443880259,7.930099935510503,0.29358088970184326,3.184203700976196,27,0.55,2,27,28
IWT0160112022202,196,84.36,5.690787e-06,0.4406000723278958,7.910009461099201,0.3093024492263794,0.9503451644014594,27,0.55,2,27,28
IWT0160112022202,197,84.86,5.600327e-06,0.4549603194141917,7.89007565313168,0.3244701623916626,2.5716736846272044,27,0.55,2,27,28
IWT0160112022202,198,85.36,5.6792064e-06,0.5426984121506067,7.870320399948268,0.22216440737247467,1.7547709284169677,27,0.55,2,27,28
IWT0160112022202,199,85.86,5.387175e-06,0.5694069974410232,7.850723189840305,0.193904310464859,2.664599903621428,27,0.55,2,27,28
IWT0160112022202,200,86.36,5.350505e-06,0.5176320547388436,7.831254788372979,0.27073433995246887,2.0319132624138123,27,0.55,2,27,28
IWT0160112022202,201,86.86,5.245071e-06,0.4784833848905754,7.811918987501851,0.2588784694671631,1.474775534458693,27,0.55,2,27,28
IWT0160112022202,202,87.36,5.9014305e-06,0.49938661896264613,7.7927328774602,0.16345427930355072,4.018638240799956,27,0.55,2,27,28
IWT0160112022202,203,87.86,5.4596044e-06,0.4827020640506708,7.773683041566544,0.15212634205818176,1.904570159519864,27,0.55,2,27,28
IWT0160112022202,204,88.36,5.3868825e-06,0.41764157836434274,7.754754520421269,0.34893324971199036,1.3625158686636278,27,0.55,2,27,28
IWT0160112022202,205,88.86,5.2493697e-06,0.4441503144547063,7.735971296752449,0.44476062059402466,1.2633427919045577,27,0.55,2,27,28
IWT0160112022202,206,89.36,5.536132e-06,0.5083621073205811,7.717343640850757,0.15599173307418823,1.8898246701676944,27,0.55,2,27,28
IWT0160112022202,207,89.86,5.434343e-06,0.5684267543517211,7.698870869156175,0.21087761223316193,0.763318946809247,27,0.55,2,27,28
IWT0160112022202,208,90.36,5.5917135e-06,0.47050285583797263,7.680499387610617,0.36722657084465027,3.796779046987433,27,0.55,2,27,28
IWT0160112022202,209,90.86,5.4434877e-06,0.4991501002572697,7.662268083036691,0.14487721025943756,5.2875685055342405,27,0.55,2,27,28
IWT0160112022202,210,91.36,5.359284e-06,0.49267172988021596,7.644164729991592,0.24478918313980103,1.5639068676765857,27,0.55,2,27,28
IWT0160112022202,211,91.86,5.348245e-06,0.3371748226298494,7.626149888341065,0.5466382503509521,2.217876055002083,27,0.55,2,27,28
IWT0160112022202,212,92.36,5.2030778e-06,0.36050273451609627,7.60826716513519,0.3951922655105591,2.489270402399108,27,0.55,2,27,28
IWT0160112022202,213,92.86,5.37652e-06,0.48172516133456933,7.590541455165955,0.18923096358776093,1.9189274425095937,27,0.55,2,27,28
IWT0160112022202,214,93.36,5.8445034e-06,0.47663371006494953,7.572938224398171,0.24985195696353912,5.182807713296602,27,0.55,2,27,28
IWT0160112022202,215,93.86,5.5189103e-06,0.43958103439005836,7.555447140313136,0.19752895832061768,4.662010097696259,27,0.55,2,27,28
IWT0160112022202,216,94.36,5.862367e-06,0.375123272113815,7.538061186306165,0.17110370099544525,3.4786406809897312,27,0.55,2,27,28
IWT0160112022202,217,94.86,5.2533715e-06,0.33127719706773384,7.520785650907945,0.32466423511505127,5.056055248767397,27,0.55,2,27,28
IWT0160112022202,218,95.36,5.632802e-06,0.49616225182219614,7.503670164667017,0.2969076633453369,4.119923731320011,27,0.55,2,27,28
IWT0160112022202,219,95.86,6.280876e-06,0.43898098568613825,7.48665544491444,0.2378479242324829,4.365204744187342,27,0.55,2,27,28
IWT0160112022202,220,96.36,5.857438e-06,0.39891986830798337,7.469746305895789,0.20721478760242462,3.3291028736977752,27,0.55,2,27,28
IWT0160112022202,221,96.86,5.199244e-06,0.4006876114555284,7.452952082390283,0.21529874205589294,6.28387063362638,27,0.55,2,27,28
IWT0160112022202,222,97.36,5.6817366e-06,0.3115088769366272,7.436251910003686,0.5896932482719421,6.049126626483218,27,0.55,2,27,28
IWT0160112022202,223,97.86,5.627181e-06,0.45325153607809,7.419696370481163,0.1313321441411972,2.1688272454163475,27,0.55,2,27,28
IWT0160112022202,224,98.36,5.6373005e-06,0.4311571924347126,7.403245595780275,0.2887217104434967,1.8514052487878907,27,0.55,2,27,28
IWT0160112022202,225,98.86,5.2093787e-06,0.31122999845329813,7.386877586551633,0.2310919314622879,2.502577115555414,27,0.55,2,27,28
IWT0160112022202,226,99.36,5.1009915e-06,0.35395562703590516,7.3706264125005925,0.22792719304561615,0.79045444580031,27,0.55,2,27,28
IWT0160112022202,227,99.86,5.1036145e-06,0.34087098301567975,7.354479642701279,0.25030040740966797,1.797728171337243,27,0.55,2,27,28
IWT0160112022202,228,100.36,5.2423306e-06,0.3774460750507542,7.338446645997409,0.20853185653686523,1.707745459785192,27,0.55,2,27,28
IWT0160112022202,229,100.86,5.107549e-06,0.32180021305998263,7.322506866627509,0.3216093182563782,3.4576436820309437,27,0.55,2,27,28
IWT0160112022202,230,101.36,5.0794433e-06,0.32046667855566763,7.3066705174278725,0.25307655334472656,2.849222873929829,27,0.55,2,27,28
IWT0160112022202,231,101.86,5.1649417e-06,0.30632527614372723,7.2909341145009305,0.5287318229675293,2.2088707249178485,27,0.55,2,27,28
IWT0160112022202,232,102.36,5.9675162e-06,0.28183599877492654,7.275294938880069,0.6380066275596619,5.34981394807926,27,0.55,2,27,28
IWT0160112022202,233,102.86,5.5386827e-06,0.26021792716663933,7.259752722850341,0.5747572779655457,4.193895634166491,27,0.55,2,27,28
IWT0160112022202,234,103.36,5.5126457e-06,0.3441047593524882,7.244324749751534,0.2773675322532654,1.1392586956348718,27,0.55,2,27,28
IWT0160112022202,235,103.86,5.8706355e-06,0.3131504365452894,7.228989050966837,0.25418999791145325,2.7435401180329055,27,0.55,2,27,28
IWT0160112022202,236,104.36,5.369418e-06,0.2661049309913612,7.213742606996124,0.29519861936569214,3.5818747788334027,27,0.55,2,27,28
IWT0160112022202,237,104.86,5.4082548e-06,0.2737218204750929,7.198593598762077,0.3768464922904968,2.929637689985591,27,0.55,2,27,28
IWT0160112022202,238,105.36,5.4712486e-06,0.3168502108329137,7.183547231147704,0.14588460326194763,2.907164563482316,27,0.55,2,27,28
IWT0160112022202,239,105.86,5.309338e-06,0.32792965833310783,7.168597138547474,0.3079894483089447,2.386328760968277,27,0.55,2,27,28
IWT0160112022202,240,106.36,5.440099e-06,0.25366697472309785,7.153727731872312,0.42987316846847534,2.89871267931759,27,0.55,2,27,28
IWT0160112022202,241,106.86,5.6607028e-06,0.2803471418352089,7.138954748421922,0.22035497426986694,1.6450193425653428,27,0.55,2,27,28
IWT0160112022202,242,107.36,5.661685e-06,0.2716380546996897,7.124271708655662,0.11137261986732483,3.5046160049895336,27,0.55,2,27,28
IWT0160112022202,243,107.86,5.336944e-06,0.20536024315172063,7.109669957831179,0.45056039094924927,3.7137872496897453,27,0.55,2,27,28
IWT0160112022202,244,108.36,5.505201e-06,0.24974755521960035,7.095163532282126,0.2850906550884247,2.8453127180442697,27,0.55,2,27,28
IWT0160112022202,245,108.86,5.3251338e-06,0.24180415147581671,7.080744566331888,0.1874454915523529,2.147865147595055,27,0.55,2,27,28
IWT0160112022202,246,109.36,6.9679218e-06,0.3038569319228547,7.066422987482199,0.2940918803215027,7.630318837003785,27,0.55,2,27,28
IWT0160112022202,247,109.86,5.4170814e-06,0.29083948044445757,7.052185958746988,0.4301244616508484,6.12304728227392,27,0.55,2,27,28
IWT0160112022202,248,110.36,5.6336567e-06,0.2984763616490422,7.0380361141660295,0.28948280215263367,3.0767081064477897,27,0.55,2,27,28
IWT0160112022202,249,110.86,5.484471e-06,0.27211653119293505,7.0239670218868655,0.26069310307502747,3.259769966229612,27,0.55,2,27,28
IWT0160112022202,250,111.36,5.357771e-06,0.2500433732635422,7.0099788585216585,0.25309616327285767,1.3254886337120266,27,0.55,2,27,28
IWT0160112022202,251,111.86,5.4161105e-06,0.26119023474505565,6.996075692266899,0.224296435713768,0.6593881385102218,27,0.55,2,27,28
IWT0160112022202,252,112.36,5.3189924e-06,0.25696026986173576,6.982254455376773,0.233406662940979,1.633392901574116,27,0.55,2,27,28
IWT0160112022202,253,112.86,5.329478e-06,0.2663114895116486,6.968516339553784,0.35720017552375793,3.632864857340352,27,0.55,2,27,28
IWT0160112022202,254,113.36,5.2073024e-06,0.22333535236150623,6.954853222182235,0.36354830861091614,0.8964005752870858,27,0.55,2,27,28
IWT0160112022202,255,113.86,5.247863e-06,0.258973387921591,6.941275104473218,0.20307454466819763,1.1067237787177586,27,0.55,2,27,28
IWT0160112022202,256,114.36,5.633329e-06,0.3042748174377653,6.927783516101959,0.2653011679649353,2.845751243731941,27,0.55,2,27,28
IWT0160112022202,257,114.86,5.640581e-06,0.25155591959368295,6.914362280647908,0.13715988397598267,1.171994430918887,27,0.55,2,27,28
IWT0160112022202,258,115.36,5.14073e-06,0.21017629748045205,6.901013538976936,0.28729262948036194,3.0352908462591777,27,0.55,2,27,28
IWT0160112022202,259,115.86,5.185038e-06,0.2302853569126007,6.887744380256874,0.39828577637672424,1.822083974251287,27,0.55,2,27,28
IWT0160112022202,260,116.36,5.3207427e-06,0.2267271834380996,6.874551129514688,0.3977484405040741,2.4371764731085457,27,0.55,2,27,28
IWT0160112022202,261,116.86,5.503332e-06,0.22495064691891814,6.861433289062521,0.14911989867687225,4.898886521599656,27,0.55,2,27,28
IWT0160112022202,262,117.36,5.494396e-06,0.2776597092972389,6.848397717559544,0.3115541338920593,4.026944724037487,27,0.55,2,27,28
IWT0160112022202,263,117.86,5.6036984e-06,0.3004840796627317,6.835439978862612,0.19449381530284882,2.3511185030086406,27,0.55,2,27,28
IWT0160112022202,264,118.36,5.380023e-06,0.18837106911910884,6.82254054536453,0.25495919585227966,1.4943846415679747,27,0.55,2,27,28
IWT0160112022202,265,118.86,5.340651e-06,0.19879457086095007,6.809715053980384,0.13719169795513153,2.586071288200094,27,0.55,2,27,28
IWT0160112022202,266,119.36,5.55399e-06,0.17769838221886908,6.796959515693396,0.2593427896499634,3.495388934549539,27,0.55,2,27,28
IWT0160112022202,267,119.86,5.603997e-06,0.2014908133958646,6.784277934342021,0.2994939386844635,1.8391628777740698,27,0.55,2,27,28
IWT0160112022202,268,120.36,5.4459333e-06,0.18697417268710703,6.771665606874913,0.3147347569465637,2.4877796885741503,27,0.55,2,27,28
IWT0160112022202,269,120.86,5.295856e-06,0.19871823156919405,6.759124671715463,0.18468843400478363,2.842397422152002,27,0.55,2,27,28
IWT0160112022202,270,121.36,5.3716512e-06,0.18243239822869273,6.746651537946769,0.23834310472011566,1.7157290041426552,27,0.55,2,27,28
IWT0160112022202,271,121.86,5.1705056e-06,0.21510933201346205,6.734250815931204,0.2887093722820282,2.1973294153129515,27,0.55,2,27,28
